Date,Open,High,Low,Close,Adj Close,Volume,Days
2019-08-13,91.459999,96.769997,89.919998,93.410004,87.025528,1518100,375
2019-08-14,89.879997,90.959999,86.580002,87.849998,81.845551,1693600,376
2019-08-15,88.010002,88.269997,83.5,85.07,79.255562,2473900,377
2019-08-16,85.730003,87.209999,85.150002,86.940002,80.997749,1387800,378
2019-08-19,88.529999,88.580002,86.830002,87.150002,81.193398,1291400,379
2019-08-20,86.230003,87.540001,86.110001,86.82,80.885956,858500,380
2019-08-21,88.290001,88.489998,86.32,87.07,81.118851,937200,381
2019-08-22,87.779999,88.400002,87.040001,87.900002,81.892136,1076800,382
2019-08-23,86.389999,86.870003,83.529999,83.910004,78.174858,1453600,383
2019-08-26,84.730003,85.339996,82.690002,83.629997,77.913979,970100,384
2019-08-27,84.099998,86.059998,83.419998,85.419998,79.581642,2011600,385
2019-08-28,85.260002,88.309998,85.18,87.739998,81.743065,1739000,386
2019-08-29,89.150002,91.239998,87.260002,87.989998,81.975975,1315900,387
2019-08-30,88.610001,89.529999,88.040001,88.339996,82.302063,1171500,388
2019-09-03,87.220001,88.639999,86.160004,86.940002,80.997749,1064400,389
2019-09-04,88.059998,90.550003,88.059998,89.800003,83.662277,1143900,390
2019-09-05,91.860001,94.470001,91.800003,94.260002,87.817444,1691900,391
2019-09-06,95.010002,95.610001,94.230003,94.580002,88.11557,1418500,392
2019-09-09,95.150002,97.480003,94.730003,96.849998,90.230423,1558800,393
2019-09-10,96.57,99.349998,96.519997,98.699997,91.953957,1444600,394
2019-09-11,98.699997,100.519997,95.169998,100.360001,93.500511,1315800,395
2019-09-12,99.379997,101.040001,95.769997,100.580002,93.705475,1758000,396
2019-09-13,101.410004,103.580002,101.089996,102.260002,95.270645,1560900,397
2019-09-16,101.389999,103.879997,101.389999,103.150002,96.099823,1016100,398
2019-09-17,102.559998,102.559998,97.919998,99.050003,92.280052,1513500,399
2019-09-18,98.589996,99.739998,97.32,98.540001,91.804909,870100,400
2019-09-19,98.68,98.82,95.410004,95.849998,89.298759,969100,401
2019-09-20,96.080002,96.82,92.949997,92.970001,86.615601,1821700,402
2019-09-23,92.589996,93.709999,91.660004,92.730003,86.392014,1529000,403
2019-09-24,95.080002,95.080002,91.949997,92.599998,86.270897,992000,404
2019-09-25,92.900002,94.75,92.779999,94.019997,87.593849,1218000,405
2019-09-26,93.669998,93.669998,92.449997,93.129997,87.404259,687100,406
2019-09-27,93.730003,95.089996,93.059998,94.239998,88.446022,811300,407
2019-09-30,94.660004,95.709999,93.800003,95.470001,89.600395,783900,408
2019-10-01,95.779999,96.300003,91.510002,91.540001,85.912018,901100,409
2019-10-02,90.709999,90.889999,89.050003,89.480003,83.978676,951100,410
2019-10-03,89.389999,92.040001,88.019997,91.970001,86.315575,1196700,411
2019-10-04,91.790001,92.220001,89.940002,91.449997,85.827538,733100,412
2019-10-07,91.339996,92.739998,90.879997,91.559998,85.930786,831300,413
2019-10-08,90.300003,91.120003,88.669998,89.980003,84.447945,909800,414
2019-10-09,90.959999,91.379997,89.290001,90.279999,84.729485,637800,415
2019-10-10,90.419998,91.870003,89.610001,90.019997,84.485458,982100,416
2019-10-11,91.68,94.870003,91.269997,93.720001,87.957985,1233600,417
2019-10-14,92.879997,93.029999,91.379997,92.449997,86.766068,772400,418
2019-10-15,92.470001,93.919998,91.900002,93.220001,87.488731,771000,419
2019-10-16,93.029999,94.449997,92.120003,94.32,88.521103,1063000,420
2019-10-17,95.07,96.120003,94.25,95.080002,89.234375,627800,421
2019-10-18,93.18,95.389999,93.019997,94.970001,89.131134,1124600,422
2019-10-21,96.169998,96.709999,95.699997,96.470001,90.53891,761200,423
2019-10-22,96.809998,98.800003,95.5,98.599998,92.537949,813800,424
2019-10-23,98.279999,99.050003,96.739998,97.129997,91.158348,918800,425
2019-10-24,97.139999,97.18,94.139999,97.120003,91.148956,782200,426
2019-10-25,95.699997,99.75,94.75,98.790001,92.716278,961500,427
2019-10-28,98.510002,100.410004,97.610001,97.720001,91.712051,975400,428
2019-10-29,97.25,97.470001,96.099998,96.099998,90.191666,800800,429
2019-10-30,96.080002,96.870003,94.809998,96.599998,90.660919,632300,430
2019-10-31,95.720001,96.269997,94.050003,96.059998,90.154114,910400,431
2019-11-01,97.029999,98.470001,96.93,97.989998,91.965446,672400,432
2019-11-04,98.639999,99.650002,98.550003,99.040001,92.950912,732500,433
2019-11-05,99.830002,103.379997,99.43,102.059998,95.785233,1496600,434
2019-11-06,101.870003,101.870003,98.519997,100.879997,94.677773,1879000,435
2019-11-07,114.440002,116.120003,110.949997,115.669998,108.558479,5707600,436
2019-11-08,115.559998,115.849998,111.559998,113.769997,106.775291,1555800,437
2019-11-11,112.699997,114.660004,111.849998,114.010002,107.000542,1611300,438
2019-11-12,114,114.690002,111.199997,111.360001,104.513458,1509500,439
2019-11-13,111.120003,111.900002,109.769997,110.660004,103.856491,1240800,440
2019-11-14,110.459999,112.489998,110.459999,111.389999,104.541618,901400,441
2019-11-15,111.790001,113,111.370003,112.610001,105.686607,750200,442
2019-11-18,112.209999,113.720001,111.519997,113.360001,106.390495,993600,443
2019-11-19,112.440002,113.169998,109.900002,110.470001,103.678177,1268200,444
2019-11-20,109.419998,109.900002,106.400002,106.910004,100.337067,1701800,445
2019-11-21,107.010002,108.120003,103.43,103.709999,97.333794,1970500,446
2019-11-22,104.82,107.809998,104.150002,107.610001,100.994003,843400,447
2019-11-25,108.540001,109.459999,106.879997,108.93,102.232857,845900,448
2019-11-26,109.419998,109.919998,107.470001,108.510002,101.838684,1001000,449
2019-11-27,109.300003,109.669998,107.82,108.709999,102.026382,671800,450
2019-11-29,108.540001,108.660004,106.959999,107.339996,100.740608,358200,451
2019-12-02,107.919998,108.639999,106.269997,106.82,100.252579,635600,452
2019-12-03,104.68,106,103.900002,105.550003,99.060669,859200,453
2019-12-04,105.769997,109.580002,105.480003,108.690002,102.007599,1098200,454
2019-12-05,109.459999,112.220001,108.93,112.059998,105.170418,1296100,455
2019-12-06,113.010002,114.199997,111.599998,111.669998,104.804398,903600,456
2019-12-09,111.669998,113.800003,111.599998,113.25,106.287262,898500,457
2019-12-10,113.419998,114.330002,112.669998,114,106.991142,1120400,458
2019-12-11,113.32,113.709999,111.449997,111.629997,104.766861,1065000,459
2019-12-12,111.959999,116.540001,111.449997,115.75,108.63356,1242400,460
2019-12-13,115.889999,117.25,113.82,116.919998,109.731628,1508400,461
2019-12-16,117.550003,118.599998,116.959999,117.709999,110.473053,1064900,462
2019-12-17,117.470001,117.970001,116.540001,117.459999,110.238419,750900,463
2019-12-18,117.919998,119.610001,117.599998,118.980003,111.664978,984200,464
2019-12-19,119.029999,119.120003,117.040001,117.529999,110.304115,950500,465
2019-12-20,118.07,118.82,117.050003,118.43,111.148781,1267600,466
2019-12-23,118.489998,118.760002,116.860001,117.790001,110.548149,593000,467
2019-12-24,118.050003,118.650002,117.82,118.339996,111.064323,226700,468
2019-12-26,117.830002,120.459999,117.379997,118.400002,111.770439,448400,469
2019-12-27,119.010002,119.779999,116.940002,117.410004,110.835876,548900,470
2019-12-30,117.559998,118.059998,116.480003,116.580002,110.052361,507200,471
2019-12-31,116.459999,117.790001,116.400002,117.220001,110.656517,394100,472
2020-01-02,117.949997,118.940002,116.919998,118.790001,112.138603,781100,473
2020-01-03,116.5,118.410004,116.470001,118.160004,111.543884,551700,474
2020-01-06,116.660004,119.870003,116.660004,119.809998,113.101494,1085100,475
2020-01-07,119.940002,121.559998,119.25,120.330002,113.592384,652400,476
2020-01-08,120.800003,121.480003,118.93,120,113.280853,720900,477
2020-01-09,119.410004,120.099998,116.800003,117.93,111.326759,877000,478
2020-01-10,117.769997,118.800003,117.099998,117.959999,111.35508,438700,479
2020-01-13,118,119.93,117.769997,119.849998,113.139252,683400,480
2020-01-14,120.379997,121.209999,119.419998,119.489998,112.799408,641800,481
2020-01-15,118.93,119.629997,117.75,118.349998,111.723244,500900,482
2020-01-16,119.410004,120.349998,119.209999,120.309998,113.573494,397500,483
2020-01-17,120.699997,122.139999,120.199997,122.099998,115.263275,687600,484
2020-01-21,122.110001,122.129997,118.519997,119.010002,112.346283,1174900,485
2020-01-22,118.769997,119.449997,117.209999,117.269997,110.703712,537700,486
2020-01-23,115.860001,118.389999,114.099998,118.019997,111.41172,606200,487
2020-01-24,118.099998,118.82,115.099998,116.230003,109.721954,560400,488
2020-01-27,113.32,114.419998,112.589996,112.959999,106.635033,815300,489
2020-01-28,114.019997,114.019997,111.269997,112.660004,106.351845,1346100,490
2020-01-29,113.650002,114.790001,112.730003,113.190002,106.852165,776500,491
2020-01-30,111.980003,116.449997,111.849998,116.25,109.740829,793400,492
2020-01-31,116.410004,116.410004,112.889999,113.5,107.144806,1129400,493
2020-02-03,114.160004,114.629997,113.110001,113.260002,106.918243,1539200,494
2020-02-04,124.010002,126.949997,120,123.68,116.754799,2714800,495
2020-02-05,124.889999,128.289993,121.949997,122.510002,115.650307,1424100,496
2020-02-06,123.550003,124.449997,121.360001,121.419998,114.621338,846500,497
2020-02-07,120.239998,122.040001,119.459999,120.559998,113.809494,809000,498
2020-02-10,120.07,120.889999,119.519997,120.650002,113.894455,775500,499
2020-02-11,120.910004,121.370003,119.449997,120.370003,113.630135,756900,500
2020-02-12,121.440002,124.18,121.440002,123.690002,116.764236,746100,501
2020-02-13,121.900002,123.169998,120.610001,122.980003,116.094009,758800,502
2020-02-14,122.449997,122.739998,120.360001,121.839996,115.017822,883900,503
2020-02-18,121.080002,122.580002,120.599998,120.610001,113.856697,956700,504
2020-02-19,120.940002,121.360001,119.059998,119.800003,113.092049,856500,505
2020-02-20,119.470001,121.900002,118.900002,121.860001,115.036705,824700,506
2020-02-21,120.629997,121.199997,116.800003,117.459999,110.883072,914400,507
2020-02-24,110,110.980003,108.410004,109.610001,103.472626,1429100,508
2020-02-25,111.129997,111.129997,102.089996,102.760002,97.006172,1526500,509
2020-02-26,103.610001,105.510002,101.400002,101.580002,95.892235,1524100,510
2020-02-27,98.639999,104.529999,97.220001,101.610001,95.920563,2105900,511
2020-02-28,98.040001,105.519997,98.040001,105.510002,99.602196,1679600,512
2020-03-02,105.709999,107.610001,103.959999,107.610001,101.584602,1555600,513
2020-03-03,107.949997,111.639999,104.629997,106.43,100.47068,3347000,514
2020-03-04,108.089996,110.82,106.610001,110.540001,104.35054,1875900,515
2020-03-05,107.260002,109.580002,106.279999,108.190002,102.132133,1585400,516
2020-03-06,105.190002,106.139999,104.029999,105.769997,99.847633,2192400,517
2020-03-09,99,101.129997,93.910004,94.989998,89.671227,1917300,518
2020-03-10,99.279999,99.449997,92.620003,98.910004,93.37175,981800,519
2020-03-11,96.089996,96.089996,90.18,90.669998,85.593117,1228200,520
2020-03-12,84.82,87.440002,77.839996,79.669998,75.209045,1801600,521
2020-03-13,82.599998,84.989998,76.650002,83.669998,78.985077,1549000,522
2020-03-16,70.279999,75.32,66.730003,71.599998,67.590904,1593900,523
2020-03-17,72.120003,78.230003,64.279999,73.510002,69.393967,1823700,524
2020-03-18,69.949997,74.209999,69.849998,73.589996,69.469482,2113300,525
2020-03-19,71.389999,78.970001,69.300003,70.519997,66.571373,2159400,526
2020-03-20,72.099998,72.839996,66.379997,66.610001,62.880314,1366600,527
2020-03-23,65.910004,69.480003,62.009998,65.400002,61.73806,1794800,528
2020-03-24,68.959999,71.459999,66.019997,69.470001,65.580177,1329600,529
2020-03-25,70.730003,74.919998,66.629997,70.599998,66.646904,1414600,530
2020-03-26,71.07,77.199997,69.419998,74.32,70.849045,1692600,531
2020-03-27,71.410004,71.809998,65.900002,67.989998,64.814667,1274700,532
2020-03-30,67.75,72.279999,67.220001,71.260002,67.931953,1195300,533
2020-03-31,70.419998,73.040001,66.709999,66.830002,63.708847,1491400,534
2020-04-01,63.75,66.150002,62.279999,65.690002,62.622082,2076200,535
2020-04-02,65,68.800003,63.57,65.970001,62.889008,1705700,536
2020-04-03,64.300003,64.5,59.82,61,58.151119,2031000,537
2020-04-06,64.599998,70.550003,64.099998,68.599998,65.396172,2010800,538
2020-04-07,73.160004,80.650002,72.370003,73.790001,70.343781,2485500,539
2020-04-08,75.300003,78.139999,75.129997,76.160004,72.603119,1248000,540
2020-04-09,78.18,82.669998,78.160004,80.410004,76.654617,1020900,541
2020-04-13,79.559998,80.019997,73.849998,75.970001,72.421989,963100,542
2020-04-14,77.580002,78,74.629997,76.5,72.927216,1091000,543
2020-04-15,73.379997,73.620003,68.769997,69.580002,66.330414,1207100,544
2020-04-16,70.190002,70.389999,67.669998,68.519997,65.319901,965200,545
2020-04-17,71.529999,74.980003,71.190002,72.68,69.285629,1142200,546
2020-04-20,71.010002,72.360001,68.889999,69.580002,66.330414,691800,547
2020-04-21,67,68.949997,66.360001,68.32,65.12925,1438800,548
2020-04-22,69.639999,69.889999,66.980003,67.029999,63.899494,974000,549
2020-04-23,67.309998,69.68,66.660004,68.949997,65.72982,927100,550
2020-04-24,69.43,70.449997,67.160004,68.300003,65.110191,808000,551
2020-04-27,70.080002,75.389999,69.699997,74.82,71.325691,1050300,552
2020-04-28,78.860001,81.059998,75.879997,78.449997,74.786148,1560000,553
2020-04-29,81.040001,83.559998,80.699997,80.970001,77.188469,1561400,554
2020-04-30,78.809998,78.809998,72.93,73.779999,70.334259,1874100,555
2020-05-01,71.860001,73.110001,70.260002,73.089996,69.676476,1356400,556
2020-05-04,70.230003,75.080002,69.690002,71.870003,68.513458,2026800,557
2020-05-05,72.949997,74.279999,71.419998,72.32,68.942444,2000700,558
2020-05-06,72.93,73.800003,70.349998,71.129997,67.808014,771300,559
2020-05-07,70.949997,72.82,70.169998,70.230003,66.950043,1373600,560
2020-05-08,72.059998,72.730003,71.040001,72.080002,68.713654,2063800,561
2020-05-11,71.139999,71.339996,68.669998,69.410004,66.168358,1247600,562
2020-05-12,69.830002,70.309998,65.339996,65.529999,62.469555,2047000,563
2020-05-13,65.489998,65.489998,63.59,64.690002,61.668781,1347300,564
2020-05-14,63.32,68.040001,62.369999,65.870003,62.793682,1560600,565
2020-05-15,64.959999,66.970001,63.439999,65.379997,62.32655,1265300,566
2020-05-18,68.57,70.559998,68.239998,69.93,66.664063,1541500,567
2020-05-19,69.82,70,67.510002,69.260002,66.025352,1815600,568
2020-05-20,70.690002,71.949997,69.790001,71.400002,68.065414,1090700,569
2020-05-21,71.209999,75.239998,70.699997,74.57,71.087357,1452000,570
2020-05-22,75.209999,76.209999,72.239998,72.839996,69.438148,1180600,571
2020-05-26,75.900002,81.5,75.599998,81.370003,77.569786,2548300,572
2020-05-27,82.790001,87.279999,80,80.879997,77.102654,3800400,573
2020-05-28,80.879997,83.099998,78.5,79.980003,76.244698,1578900,574
2020-05-29,78.839996,78.839996,74.260002,75.510002,71.983459,1810700,575
2020-06-01,75.099998,77.93,74.790001,76.709999,73.127419,993300,576
2020-06-02,77.540001,79.279999,77.32,78.389999,74.728958,1523600,577
2020-06-03,80.349998,85.470001,80.120003,84.68,80.725197,1555600,578
2020-06-04,84.089996,84.919998,82.25,84.919998,80.953987,1141800,579
2020-06-05,89.160004,93.110001,88.900002,89.57,85.38681,1799000,580
2020-06-08,92,93,88.43,90.260002,86.044586,1138400,581
2020-06-09,88.349998,88.889999,85.089996,85.480003,81.487839,1099800,582
2020-06-10,85,85.5,80.489998,80.690002,76.921532,1263600,583
2020-06-11,75.800003,76.440002,72.82,74.029999,70.572578,1763700,584
2020-06-12,76.809998,77.480003,72.75,74.769997,71.278015,1465600,585
2020-06-15,71.019997,74.739998,70.540001,73.739998,70.29612,1621100,586
2020-06-16,78.019997,78.919998,75.099998,76.419998,72.850952,1136500,587
2020-06-17,76.349998,77.260002,74.410004,74.480003,71.001572,880700,588
2020-06-18,73.599998,75.550003,72.93,73.940002,70.486786,677700,589
2020-06-19,75.459999,75.849998,71.059998,71.389999,68.055878,1396000,590
2020-06-22,71.510002,73.720001,70.160004,73.339996,69.914795,1225800,591
2020-06-23,74.709999,75.279999,72.5,73.459999,70.029198,1394700,592
2020-06-24,71.870003,72.449997,69.910004,70.650002,67.350426,1323200,593
2020-06-25,69.940002,70.540001,67.949997,70.32,67.035851,1358400,594
2020-06-26,70.040001,70.790001,67.150002,67.699997,64.538208,1375600,595
2020-06-29,68.739998,72.739998,68.230003,72.57,69.180756,1099600,596
2020-06-30,72.059998,75.919998,71.559998,72.519997,69.133102,1163400,597
2020-07-01,72.75,75.080002,70.550003,70.669998,67.369499,974800,598
2020-07-02,72.669998,73.669998,70.610001,70.75,67.44577,723400,599
2020-07-06,72.449997,73.019997,69.599998,71.389999,68.055878,657800,600
2020-07-07,70.230003,70.470001,68.669998,68.900002,65.682175,700200,601
2020-07-08,68.720001,69.57,67.910004,69.550003,66.301811,998300,602
2020-07-09,69.18,69.18,66.82,67.470001,64.318962,987300,603
2020-07-10,67,69.029999,66.660004,68.980003,65.75843,536800,604
2020-07-13,68.860001,70.790001,66.550003,69.68,66.425728,1115500,605
2020-07-14,69,70.639999,67.82,69.959999,66.69265,588800,606
2020-07-15,72.349998,74.620003,71.739998,74.190002,70.725105,1294100,607
2020-07-16,73.18,75.209999,72.660004,74.599998,71.115952,813800,608
2020-07-17,74.989998,75,72.830002,73.309998,69.8862,887100,609
2020-07-20,72.279999,73.760002,70.669998,71.300003,67.970078,892700,610
2020-07-21,72,73.440002,71.309998,71.559998,68.217934,758700,611
2020-07-22,71,72.230003,70.279999,71.360001,68.027275,696100,612
2020-07-23,70.860001,73.07,70.860001,71.650002,68.303734,604200,613
2020-07-24,72,73.129997,71.389999,71.449997,68.11306,652300,614
2020-07-27,71.050003,71.779999,69.900002,71.610001,68.265602,719800,615
2020-07-28,71.360001,72.57,71.150002,71.400002,68.065414,540000,616
2020-07-29,71.18,72.860001,71.129997,72.730003,69.333298,615300,617
2020-07-30,71.230003,71.540001,69.379997,71.080002,67.760361,765900,618
2020-07-31,70.849998,71.849998,69.739998,71.300003,67.970078,1086100,619
2020-08-03,71.300003,71.300003,68.650002,69.720001,66.463882,1199800,620
2020-08-04,65.43,67.25,63.900002,66.68,63.565845,4426200,621
2020-08-05,67.279999,69.629997,66.720001,68.510002,65.310387,1693200,622
2020-08-06,68.349998,68.849998,64.699997,64.889999,61.859444,2740100,623
2020-08-07,65.050003,66.389999,64.080002,65.959999,62.879467,1920000,624
2020-08-10,66.699997,69.410004,66.599998,68.68,65.472443,1608900,625
2020-08-11,70.470001,72.220001,70.080002,70.209999,66.930984,1581900,626
2020-08-12,71.099998,71.480003,67.93,69.809998,66.549667,1107100,627
2020-08-13,69.989998,70.370003,69.089996,70.129997,66.854729,920700,628
2020-08-14,69.440002,71.269997,68.050003,70.660004,67.35997,1038900,629
2020-08-17,70.540001,70.959999,68.529999,70.900002,67.58876,809400,630
2020-08-18,70.699997,70.699997,68.419998,68.5,65.300842,1098400,631
2020-08-19,67.82,69.519997,67.419998,67.550003,64.395218,766900,632
2020-08-20,67.239998,68,66.529999,67.269997,64.128288,788000,633
2020-08-21,67.440002,67.790001,66.260002,67.050003,63.918564,765100,634
2020-08-24,67.199997,70.419998,66.739998,70.25,66.969124,824700,635
2020-08-25,70.870003,70.900002,68.75,69.120003,65.891899,986700,636
2020-08-26,69.120003,69.349998,67.57,67.650002,64.49054,1167600,637
2020-08-27,68.099998,69.75,67.699997,68.239998,65.053001,1060800,638
2020-08-28,68.629997,71.279999,68.349998,71.190002,67.865219,968800,639
2020-08-31,70.790001,70.879997,68.400002,68.830002,65.61544,1064900,640
2020-09-01,68.309998,69.290001,67.690002,69.169998,65.939552,957300,641
2020-09-02,69.989998,71.75,69.610001,71.589996,68.246536,1289400,642
2020-09-03,72.360001,74.620003,71.93,74.150002,70.686974,2189400,643
2020-09-04,74.510002,75.080002,72.690002,74.050003,70.59166,1511600,644
2020-09-08,73.220001,76.080002,72.610001,75.059998,71.554474,1212700,645
2020-09-09,74.550003,74.650002,72.690002,73.510002,70.076874,1069400,646
2020-09-10,74.089996,76.5,73.779999,75.510002,71.983459,1053300,647
2020-09-11,76.07,76.239998,74.82,76.160004,72.603119,1007500,648
2020-09-14,76.870003,80.879997,76.629997,80.589996,76.82621,1750700,649
2020-09-15,80.220001,81.550003,79.239998,80.620003,76.854805,1530000,650
2020-09-16,81.5,82.830002,81.239998,81.269997,77.474442,976000,651
2020-09-17,80.370003,81.389999,77.919998,78.760002,75.081673,1038500,652
2020-09-18,77.690002,78.889999,74.139999,75.830002,72.288506,2481300,653
2020-09-21,73.830002,74.019997,70.919998,71.169998,67.846153,1727200,654
2020-09-22,72,75.139999,70.760002,75.040001,71.535408,2107600,655
2020-09-23,76.410004,77.120003,71.800003,72.010002,68.646927,1159900,656
2020-09-24,71.910004,72.419998,69.5,71.660004,68.313278,1532100,657
2020-09-25,71.620003,72,70.519997,71.07,67.750824,1168700,658
2020-09-28,72.589996,72.720001,70.290001,70.440002,67.150253,1271500,659
2020-09-29,70.059998,70.059998,67.300003,67.339996,64.195023,1249700,660
2020-09-30,67.650002,68.720001,67.110001,67.970001,64.795609,1787100,661
2020-10-01,68.75,69.82,67.760002,69.120003,65.891899,1272200,662
2020-10-02,67,70.169998,66.849998,69.93,66.664063,1570300,663
2020-10-05,70.879997,72.580002,70.849998,71.800003,68.446732,1195800,664
2020-10-06,72.860001,72.970001,69.120003,69.279999,66.044426,1302700,665
2020-10-07,70,72.190002,70,71.779999,68.427666,1423800,666
2020-10-08,72.529999,74.379997,72,74.330002,70.858574,1321900,667
2020-10-09,75,75.18,71.540001,73.889999,70.439117,1433500,668
2020-10-12,72.959999,75.220001,72.620003,73.639999,70.200798,992600,669
2020-10-13,73.209999,74.099998,71.32,72.25,68.875717,948100,670
2020-10-14,72.260002,73.879997,72.059998,72.970001,69.562088,1135200,671
2020-10-15,71.849998,75.760002,71.129997,75.75,72.212257,1179300,672
2020-10-16,76,76.190002,74.730003,74.790001,71.297089,919600,673
2020-10-19,74.989998,75.989998,74.089996,74.360001,70.887161,758700,674
2020-10-20,75.199997,76.099998,73.370003,73.510002,70.076874,792600,675
2020-10-21,73.239998,75.199997,72.650002,75.010002,71.506813,755900,676
2020-10-22,75.43,77.480003,75.07,77.110001,73.508728,1070900,677
2020-10-23,77.260002,78.010002,76.660004,77.389999,73.775658,1492700,678
2020-10-26,76.629997,77.470001,75.059998,76.800003,73.213211,1216000,679
2020-10-27,76.040001,77.339996,74.089996,74.470001,70.992027,1185700,680
2020-10-28,72.949997,75.099998,72.160004,74.300003,70.829971,1929100,681
2020-10-29,73.980003,73.980003,67.5,70.580002,67.283714,3743200,682
2020-10-30,70.18,70.339996,65.199997,66.849998,63.727909,2946800,683
2020-11-02,67.43,69.339996,66.699997,67.43,64.280823,1581500,684
2020-11-03,68.25,70.25,67.980003,69.120003,65.891899,1274300,685
2020-11-04,70.43,71.43,67.830002,68.709999,65.50103,1260900,686
2020-11-05,68.93,70.239998,68.349998,69.93,66.664063,897600,687
2020-11-06,69.690002,70.900002,67.410004,68.230003,65.043457,1309900,688
2020-11-09,77.050003,83.389999,75.5,81.739998,77.922493,3794600,689
2020-11-10,81.010002,83.459999,80.620003,81.349998,77.550713,1922000,690
2020-11-11,80.959999,81.260002,75.540001,76.209999,72.650772,1589000,691
2020-11-12,75.230003,76.199997,73.129997,74.269997,70.801369,1356700,692
2020-11-13,74.860001,77.809998,74.650002,77.610001,73.98539,1779900,693
2020-11-16,81,81,77.489998,79.339996,75.634583,1932200,694
2020-11-17,78.470001,84.370003,78.150002,84.099998,80.172279,2184000,695
2020-11-18,84.309998,85.120003,81.739998,81.739998,77.922493,1414900,696
2020-11-19,81.010002,82.309998,79.900002,80.589996,76.82621,1238200,697
2020-11-20,80.410004,80.650002,78,78.220001,74.566902,1288400,698
2020-11-23,79.129997,83.589996,78.440002,83.339996,79.447762,1947200,699
2020-11-24,86,89.940002,85.540001,89.029999,84.87204,2256400,700
2020-11-25,87.82,88.57,85.209999,88.029999,83.918739,1347300,701
2020-11-27,88.120003,88.480003,86.459999,87.980003,83.871078,932500,702
2020-11-30,87.230003,87.760002,85.139999,85.75,81.745224,5634300,703
2020-12-01,87.769997,89.690002,87.169998,88.620003,84.481178,1826300,704
2020-12-02,87.379997,88.970001,85.809998,88.919998,84.767166,1526700,705
2020-12-03,89.07,98.279999,89.07,96.660004,92.145691,3244600,706
2020-12-04,97.870003,98,95.18,96.209999,91.716713,1573800,707
2020-12-07,95.550003,95.989998,93.800003,95.489998,91.030334,1310800,708
2020-12-08,94.889999,97.699997,94.440002,97.150002,92.612808,1031600,709
2020-12-09,98.519997,101.949997,97.980003,100.830002,96.120949,1855500,710
2020-12-10,103.650002,105.650002,101.639999,103.849998,98.999893,2084800,711
2020-12-11,105.910004,105.910004,100.730003,101.339996,96.607117,1860200,712
2020-12-14,103.290001,104.760002,98.739998,98.900002,94.281082,1392400,713
2020-12-15,99.879997,100.75,97.720001,100.529999,95.834953,1155500,714
2020-12-16,100.949997,102.050003,99.190002,99.5,94.85305,1066800,715
2020-12-17,100.480003,102.260002,98.989998,100.989998,96.27346,948900,716
2020-12-18,101,102.519997,99.800003,101.209999,96.483192,1636200,717
2020-12-21,98.830002,101.940002,98.330002,101.330002,96.597588,924700,718
2020-12-22,101.849998,102,98.650002,98.839996,94.223869,759300,719
2020-12-23,99.610001,102.360001,99.440002,101.959999,97.198158,491600,720
2020-12-24,103.160004,103.5,100.5,100.919998,96.206734,336400,721
2020-12-28,101.5,104.230003,101.339996,103.440002,98.609047,824900,722
2020-12-29,103.629997,104.059998,100.830002,101.559998,96.816849,672600,723
2020-12-30,102.379997,104.989998,101.970001,103.940002,99.085701,757100,724
2020-12-31,103.160004,104.699997,102.349998,103.739998,98.895027,511400,725
2021-01-04,103.879997,103.959999,99.330002,101.330002,96.597588,1067800,726
2021-01-05,101.010002,105.139999,100.75,104,99.142899,891000,727
2021-01-06,104.629997,110.629997,104.239998,109.440002,104.328835,1551800,728
2021-01-07,111,113.269997,110.080002,112.18,106.940872,1438900,729
2021-01-08,112.300003,112.830002,107.830002,109.480003,104.366974,1283100,730
2021-01-11,110.019997,111.190002,108.440002,110.589996,105.42511,1136300,731
2021-01-12,111.019997,117,110.580002,114.510002,109.162048,1096300,732
2021-01-13,114.040001,116.339996,111.639999,112.940002,107.665375,1351900,733
2021-01-14,113.589996,115.150002,110.839996,111.470001,106.264023,1063700,734
2021-01-15,111.300003,112.449997,109.660004,110.07,104.929405,965600,735
2021-01-19,109.519997,110.730003,106.150002,107.25,102.241104,986600,736
2021-01-20,107.650002,109.339996,106.360001,106.589996,101.611938,822800,737
2021-01-21,106.5,108.489998,105.300003,107.889999,102.851212,1051400,738
2021-01-22,106.910004,112.889999,105.459999,108.470001,103.404114,1753000,739
2021-01-25,107.550003,110.269997,105.769997,109.489998,104.376488,1041800,740
2021-01-26,110.309998,110.559998,106.150002,107.07,102.069511,1023800,741
2021-01-27,105.449997,106.139999,100.209999,100.809998,96.101875,1425500,742
2021-01-28,102,105.389999,101.080002,103.540001,98.704376,1175300,743
2021-01-29,103.5,103.879997,99.919998,101.050003,96.330673,1042700,744
2021-02-01,104.160004,104.230003,100.540001,102.480003,97.693886,1182800,745
2021-02-02,104,105,101.720001,103.43,98.59951,874600,746
2021-02-03,103.660004,106.589996,103.660004,105.190002,100.277321,1420400,747
2021-02-04,103.419998,109.339996,100.339996,107.830002,102.794014,2671200,748
2021-02-05,108.199997,109.459999,105.099998,108.5,103.432724,1405100,749
2021-02-08,109.160004,111.419998,108.580002,110.209999,105.062874,1091400,750
2021-02-09,109.379997,111.110001,109.07,110.360001,105.205856,818500,751
2021-02-10,111.43,113.190002,109.769997,112.160004,106.921791,744600,752
2021-02-11,112.650002,116.459999,111.730003,113.440002,108.142021,890500,753
